,Price per Unit,Units Sold,Total Sales,Operating Margin,Year,Sales Method_Online,Sales Method_Outlet
3254,50,325,162500,40,2021,0,0
3255,60,595,357000,40,2021,0,0
3256,40,300,120000,40,2021,0,0
3257,35,275,96250,40,2021,0,0
3258,35,200,70000,40,2021,0,0
3259,45,225,101250,40,2021,0,0
3260,55,350,192500,40,2021,0,0
3261,45,600,270000,40,2021,0,0
3262,40,425,170000,40,2021,0,0
3263,35,300,105000,40,2021,0,0
3264,35,275,96250,40,2021,0,0
3265,45,275,123750,40,2021,0,0
3266,65,425,276250,40,2021,0,0
3267,60,650,390000,40,2021,0,0
3268,55,400,220000,40,2021,0,0
3269,50,325,162500,40,2021,0,0
3270,50,275,137500,40,2021,0,0
3271,60,300,180000,40,2021,0,0
3272,65,475,308750,40,2021,0,0
3273,50,525,262500,40,2021,0,0
3274,45,300,135000,40,2021,0,0
3275,40,300,120000,40,2021,0,0
3276,40,275,110000,40,2021,0,0
3277,50,250,125000,40,2021,0,0
3278,55,425,233750,40,2021,0,0
3279,35,550,192500,40,2021,0,0
3280,30,350,105000,40,2021,0,0
3281,25,250,62500,40,2021,0,0
3282,25,225,56250,40,2021,0,0
3283,35,225,78750,40,2021,0,0
3284,40,300,120000,40,2021,0,0
3285,45,425,191250,40,2021,0,0
3286,35,275,96250,40,2021,0,0
3287,35,175,61250,40,2021,0,0
3288,35,175,61250,40,2021,0,0
3289,45,175,78750,40,2021,0,0
3290,50,300,150000,40,2021,0,0
3291,45,450,202500,40,2021,0,0
3292,35,350,122500,40,2021,0,0
3293,35,295,103250,40,2021,0,0
3294,40,325,130000,40,2021,0,0
3295,65,300,195000,40,2021,0,0
3296,70,400,280000,40,2021,0,0
3297,65,650,422500,40,2021,0,0
3298,55,450,247500,40,2021,0,0
3299,55,400,220000,40,2021,0,0
3300,55,350,192500,40,2021,0,0
3301,65,350,227500,40,2021,0,0
3302,70,450,315000,40,2021,0,0
3303,35,425,148750,40,2021,0,0
3304,35,225,78750,35,2021,0,0
3305,25,225,56250,35,2021,0,0
3306,30,75,22500,35,2021,0,0
3307,45,125,56250,30,2021,0,0
3308,35,225,78750,30,2021,0,0
3309,35,475,166250,40,2021,0,0
3310,35,125,43750,35,2021,0,0
3311,25,175,43750,35,2021,0,0
3312,30,50,15000,35,2021,0,0
3313,45,125,56250,30,2021,0,0
3314,35,225,78750,30,2021,0,0
3315,35,445,155750,40,2021,0,0
3316,35,150,52500,35,2021,0,0
3317,25,175,43750,35,2021,0,0
3318,30,25,7500,35,2021,0,0
3319,45,75,33750,30,2021,0,0
3320,35,175,61250,30,2021,0,0
3321,35,425,148750,40,2021,0,0
3322,35,125,43750,35,2021,0,0
3323,25,125,31250,35,2021,0,0
3324,30,50,15000,35,2021,0,0
3325,45,50,22500,30,2021,0,0
3326,35,200,70000,30,2021,0,0
3327,50,470,235000,40,2021,0,0
3328,45,175,78750,35,2021,0,0
3329,40,150,60000,35,2021,0,0
3330,40,100,40000,35,2021,0,0
3331,50,125,62500,30,2021,0,0
3332,55,250,137500,30,2021,0,0
3333,50,500,250000,40,2021,0,0
3334,45,250,112500,35,2021,0,0
3335,40,175,70000,35,2021,0,0
3336,40,150,60000,35,2021,0,0
3337,50,150,75000,30,2021,0,0
3338,55,300,165000,30,2021,0,0
3339,50,525,262500,40,2021,0,0
3340,45,275,123750,35,2021,0,0
3341,40,200,80000,35,2021,0,0
3342,40,150,60000,35,2021,0,0
3343,50,175,87500,30,2021,0,0
3344,55,350,192500,30,2021,0,0
3345,50,500,250000,40,2021,0,0
3346,45,275,123750,35,2021,0,0
3347,40,200,80000,35,2021,0,0
3348,40,150,60000,35,2021,0,0
3349,50,125,62500,30,2021,0,0
3350,55,300,165000,30,2021,0,0
3351,50,425,212500,40,2021,0,0
3352,45,225,101250,35,2021,0,0
3353,40,125,50000,35,2021,0,0
3354,40,100,40000,35,2021,0,0
3355,50,100,50000,30,2021,0,0
3356,55,200,110000,30,2021,0,0
3357,55,375,206250,40,2021,0,0
3358,50,200,100000,35,2021,0,0
3359,50,100,50000,35,2021,0,0
3360,50,75,37500,35,2021,0,0
3361,60,75,45000,30,2021,0,0
3362,65,200,130000,30,2021,0,0
3363,60,350,210000,40,2021,0,0
3364,50,175,87500,35,2021,0,0
3365,50,170,85000,35,2021,0,0
3366,50,150,75000,35,2021,0,0
3367,60,125,75000,30,2021,0,0
3368,65,225,146250,30,2021,0,0
3369,60,450,270000,40,2021,0,0
3370,50,250,125000,35,2021,0,0
3371,50,225,112500,35,2021,0,0
3372,50,175,87500,35,2021,0,0
3373,60,175,105000,30,2021,0,0
3374,65,275,178750,30,2021,0,0
3375,40,525,210000,35,2021,0,0
3376,40,325,130000,35,2021,0,0
3377,30,325,97500,40,2021,0,0
3378,35,175,61250,40,2021,0,0
3379,50,225,112500,30,2021,0,0
3380,40,325,130000,40,2021,0,0
3381,40,575,230000,35,2021,0,0
3382,40,225,90000,35,2021,0,0
3383,30,275,82500,40,2021,0,0
3384,35,150,52500,40,2021,0,0
3385,50,225,112500,30,2021,0,0
3386,40,325,130000,40,2021,0,0
3387,40,545,218000,35,2021,0,0
3388,40,250,100000,35,2021,0,0
3389,30,275,82500,40,2021,0,0
3390,35,125,43750,40,2021,0,0
3391,50,175,87500,30,2021,0,0
3392,40,275,110000,40,2021,0,0
3393,40,525,210000,35,2021,0,0
3394,40,225,90000,35,2021,0,0
3395,30,225,67500,40,2021,0,0
3396,35,150,52500,40,2021,0,0
3397,50,150,75000,30,2021,0,0
3398,40,300,120000,40,2021,0,0
3399,55,570,313500,35,2021,0,0
3400,50,275,137500,35,2021,0,0
3401,45,300,135000,40,2021,0,0
3402,45,250,112500,40,2021,0,0
3403,55,275,151250,30,2021,0,0
3404,60,400,240000,40,2021,0,0
3405,55,650,357500,35,2021,0,0
3406,50,400,200000,35,2021,0,0
3407,45,325,146250,40,2021,0,0
3408,45,300,135000,40,2021,0,0
3409,55,300,165000,30,2021,0,0
3410,60,450,270000,40,2021,0,0
3411,55,675,371250,35,2021,0,0
3412,50,425,212500,35,2021,0,0
3413,45,350,157500,40,2021,0,0
3414,45,300,135000,40,2021,0,0
3415,55,325,178750,30,2021,0,0
3416,60,500,300000,40,2021,0,0
3417,55,650,357500,35,2021,0,0
3418,50,425,212500,35,2021,0,0
3419,45,350,157500,40,2021,0,0
3420,45,250,112500,40,2021,0,0
3421,55,225,123750,30,2021,0,0
3422,60,400,240000,40,2021,0,0
3423,55,525,288750,35,2021,0,0
3424,50,325,162500,35,2021,0,0
3425,45,225,101250,40,2021,0,0
3426,45,200,90000,40,2021,0,0
3427,55,200,110000,30,2021,0,0
3428,60,300,180000,40,2021,0,0
3429,60,475,285000,35,2021,0,0
3430,55,300,165000,35,2021,0,0
3431,55,200,110000,40,2021,0,0
3432,55,175,96250,40,2021,0,0
3433,65,175,113750,30,2021,0,0
3434,70,300,210000,40,2021,0,0
3435,65,450,292500,35,2021,0,0
3436,55,325,178750,35,2021,0,0
3437,55,320,176000,40,2021,0,0
3438,55,300,165000,40,2021,0,0
3439,65,275,178750,30,2021,0,0
3440,70,375,262500,40,2021,0,0
3441,65,600,390000,35,2021,0,0
3442,55,400,220000,35,2021,0,0
3443,55,375,206250,40,2021,0,0
3444,55,325,178750,40,2021,0,0
3445,65,325,211250,30,2021,0,0
3446,70,425,297500,40,2021,0,0
3447,35,475,166250,35,2021,0,0
3448,35,275,96250,35,2021,0,0
3449,25,275,68750,40,2021,0,0
3450,30,125,37500,40,2021,0,0
3451,45,175,78750,30,2021,0,0
3452,35,275,96250,40,2021,0,0
3453,35,525,183750,35,2021,0,0
3454,35,175,61250,35,2021,0,0
3455,25,225,56250,40,2021,0,0
3456,30,100,30000,40,2021,0,0
3457,45,175,78750,30,2021,0,0
3458,35,275,96250,40,2021,0,0
3459,35,495,173250,35,2021,0,0
3460,35,200,70000,35,2021,0,0
3461,25,225,56250,40,2021,0,0
3462,30,75,22500,40,2021,0,0
3463,45,125,56250,30,2021,0,0
3464,35,225,78750,40,2021,0,0
3465,35,475,166250,35,2021,0,0
3466,35,175,61250,35,2021,0,0
3467,25,175,43750,40,2021,0,0
3468,30,100,30000,40,2021,0,0
3469,45,100,45000,30,2021,0,0
3470,35,250,87500,40,2021,0,0
3471,50,520,260000,35,2021,0,0
3472,45,225,101250,35,2021,0,0
3473,40,250,100000,40,2021,0,0
3474,40,200,80000,40,2021,0,0
3475,50,225,112500,30,2021,0,0
3476,55,350,192500,40,2021,0,0
3477,50,600,300000,35,2021,0,0
3478,45,350,157500,35,2021,0,0
3479,40,275,110000,40,2021,0,0
3480,40,250,100000,40,2021,0,0
3481,50,250,125000,30,2021,0,0
3482,55,400,220000,40,2021,0,0
3483,50,625,312500,35,2021,0,0
3484,45,375,168750,35,2021,0,0
3485,40,300,120000,40,2021,0,0
3486,40,250,100000,40,2021,0,0
3487,50,275,137500,30,2021,0,0
3488,55,450,247500,40,2021,0,0
3489,50,600,300000,35,2021,0,0
3490,45,375,168750,35,2021,0,0
3491,40,300,120000,40,2021,0,0
3492,40,200,80000,40,2021,0,0
3493,50,175,87500,30,2021,0,0
3494,55,350,192500,40,2021,0,0
3495,50,475,237500,35,2021,0,0
3496,45,275,123750,35,2021,0,0
3497,40,175,70000,40,2021,0,0
3498,40,150,60000,40,2021,0,0
3499,50,150,75000,30,2021,0,0
3500,55,250,137500,40,2021,0,0
3501,55,425,233750,35,2021,0,0
3502,50,250,125000,35,2021,0,0
3503,50,150,75000,40,2021,0,0
3504,50,125,62500,40,2021,0,0
3505,60,125,75000,30,2021,0,0
3506,65,250,162500,40,2021,0,0
3507,60,400,240000,35,2021,0,0
3508,50,275,137500,35,2021,0,0
3509,50,270,135000,40,2021,0,0
3510,50,250,125000,40,2021,0,0
3511,60,225,135000,30,2021,0,0
3512,65,325,211250,40,2021,0,0
3513,60,550,330000,35,2021,0,0
3514,50,350,175000,35,2021,0,0
3515,50,325,162500,40,2021,0,0
3516,50,275,137500,40,2021,0,0
3517,60,275,165000,30,2021,0,0
3518,65,375,243750,40,2021,0,0
3519,40,500,200000,40,2021,0,0
3520,40,300,120000,40,2021,0,0
3521,30,300,90000,30,2021,0,0
3522,35,150,52500,30,2021,0,0
3523,50,200,100000,30,2021,0,0
3524,40,300,120000,35,2021,0,0
3525,40,550,220000,40,2021,0,0
3526,40,200,80000,40,2021,0,0
3527,30,250,75000,30,2021,0,0
3528,35,125,43750,30,2021,0,0
3529,50,200,100000,30,2021,0,0
3530,40,300,120000,35,2021,0,0
3531,40,520,208000,40,2021,0,0
3532,40,225,90000,40,2021,0,0
3533,30,250,75000,30,2021,0,0
3534,35,100,35000,30,2021,0,0
3535,50,150,75000,30,2021,0,0
3536,40,250,100000,35,2021,0,0
3537,40,500,200000,40,2021,0,0
3538,40,200,80000,40,2021,0,0
3539,30,200,60000,30,2021,0,0
3540,35,125,43750,30,2021,0,0
3541,50,125,62500,30,2021,0,0
3542,40,275,110000,35,2021,0,0
3543,55,545,299750,40,2021,0,0
3544,50,250,125000,40,2021,0,0
3545,45,275,123750,30,2021,0,0
3546,45,225,101250,30,2021,0,0
3547,55,250,137500,30,2021,0,0
3548,60,375,225000,35,2021,0,0
3549,55,625,343750,40,2021,0,0
3550,50,375,187500,40,2021,0,0
3551,45,300,135000,30,2021,0,0
3552,45,275,123750,30,2021,0,0
3553,55,275,151250,30,2021,0,0
3554,60,425,255000,35,2021,0,0
3555,55,650,357500,40,2021,0,0
3556,50,400,200000,40,2021,0,0
3557,45,325,146250,30,2021,0,0
3558,45,275,123750,30,2021,0,0
3559,55,300,165000,30,2021,0,0
3560,60,475,285000,35,2021,0,0
3561,55,625,343750,40,2021,0,0
3562,50,400,200000,40,2021,0,0
3563,45,325,146250,30,2021,0,0
3564,45,225,101250,30,2021,0,0
3565,55,200,110000,30,2021,0,0
3566,60,375,225000,35,2021,0,0
3567,55,500,275000,40,2021,0,0
3568,50,300,150000,40,2021,0,0
3569,45,200,90000,30,2021,0,0
3570,45,175,78750,30,2021,0,0
3571,55,175,96250,30,2021,0,0
3572,60,275,165000,35,2021,0,0
3573,60,450,270000,40,2021,0,0
3574,55,275,151250,40,2021,0,0
3575,55,175,96250,30,2021,0,0
3576,55,150,82500,30,2021,0,0
3577,65,150,97500,30,2021,0,0
3578,70,275,192500,35,2021,0,0
3579,65,425,276250,40,2021,0,0
3580,55,300,165000,40,2021,0,0
3581,55,295,162250,30,2021,0,0
3582,55,275,151250,30,2021,0,0
3583,65,250,162500,30,2021,0,0
3584,70,350,245000,35,2021,0,0
3585,65,575,373750,40,2021,0,0
3586,55,375,206250,40,2021,0,0
3587,55,350,192500,30,2021,0,0
3588,55,300,165000,30,2021,0,0
3589,65,300,195000,30,2021,0,0
3590,70,400,280000,35,2021,0,0
3591,35,425,148750,35,2021,0,0
3592,35,225,78750,35,2021,0,0
3593,25,225,56250,40,2021,0,0
3594,30,75,22500,40,2021,0,0
3595,45,125,56250,30,2021,0,0
3596,35,225,78750,40,2021,0,0
3597,35,475,166250,35,2021,0,0
3598,35,125,43750,35,2021,0,0
3599,25,175,43750,40,2021,0,0
3600,30,50,15000,40,2021,0,0
3601,45,125,56250,30,2021,0,0
3602,35,225,78750,40,2021,0,0
3603,35,445,155750,35,2021,0,0
3604,35,150,52500,35,2021,0,0
3605,25,175,43750,40,2021,0,0
3606,30,25,7500,40,2021,0,0
3607,45,75,33750,30,2021,0,0
3608,35,175,61250,40,2021,0,0
3609,35,425,148750,35,2021,0,0
3610,35,125,43750,35,2021,0,0
3611,25,125,31250,40,2021,0,0
3612,30,50,15000,40,2021,0,0
3613,45,50,22500,30,2021,0,0
3614,35,200,70000,40,2021,0,0
3615,50,470,235000,35,2021,0,0
3616,45,175,78750,35,2021,0,0
3617,40,200,80000,40,2021,0,0
3618,40,150,60000,40,2021,0,0
3619,50,175,87500,30,2021,0,0
3620,55,300,165000,40,2021,0,0
3621,50,550,275000,35,2021,0,0
3622,45,300,135000,35,2021,0,0
3623,40,225,90000,40,2021,0,0
3624,40,200,80000,40,2021,0,0
3625,50,200,100000,30,2021,0,0
3626,55,350,192500,40,2021,0,0
3627,50,575,287500,35,2021,0,0
3628,45,325,146250,35,2021,0,0
3629,40,250,100000,40,2021,0,0
3630,40,200,80000,40,2021,0,0
3631,50,225,112500,30,2021,0,0
3632,55,400,220000,40,2021,0,0
3633,50,550,275000,35,2021,0,0
3634,45,325,146250,35,2021,0,0
3635,40,250,100000,40,2021,0,0
3636,40,150,60000,40,2021,0,0
3637,50,125,62500,30,2021,0,0
3638,55,300,165000,40,2021,0,0
3639,50,425,212500,35,2021,0,0
3640,45,225,101250,35,2021,0,0
3641,40,125,50000,40,2021,0,0
3642,40,100,40000,40,2021,0,0
3643,50,100,50000,30,2021,0,0
3644,55,200,110000,40,2021,0,0
3645,55,375,206250,35,2021,0,0
3646,50,200,100000,35,2021,0,0
3647,50,100,50000,40,2021,0,0
3648,50,75,37500,40,2021,0,0
3649,60,75,45000,30,2021,0,0
3650,65,200,130000,40,2021,0,0
3651,60,350,210000,35,2021,0,0
3652,50,225,112500,35,2021,0,0
3653,50,220,110000,40,2021,0,0
3654,50,200,100000,40,2021,0,0
3655,60,175,105000,30,2021,0,0
3656,65,275,178750,40,2021,0,0
3657,60,500,300000,35,2021,0,0
3658,50,300,150000,35,2021,0,0
3659,50,275,137500,40,2021,0,0
3660,50,225,112500,40,2021,0,0
3661,60,225,135000,30,2021,0,0
3662,65,325,211250,40,2021,0,0
3663,40,450,180000,30,2021,0,0
3664,40,250,100000,30,2021,0,0
3665,30,250,75000,25,2021,0,0
3666,35,100,35000,25,2021,0,0
3667,50,150,75000,25,2021,0,0
3668,40,250,100000,30,2021,0,0
3669,40,500,200000,30,2021,0,0
3670,40,150,60000,30,2021,0,0
3671,30,200,60000,25,2021,0,0
3672,35,250,87500,25,2021,0,0
3673,50,150,75000,25,2021,0,0
3674,40,250,100000,30,2021,0,0
3675,40,470,188000,30,2021,0,0
3676,40,175,70000,30,2021,0,0
3677,30,200,60000,25,2021,0,0
3678,35,300,105000,25,2021,0,0
3679,50,100,50000,25,2021,0,0
3680,40,200,80000,30,2021,0,0
3681,40,450,180000,30,2021,0,0
3682,40,150,60000,30,2021,0,0
3683,30,150,45000,25,2021,0,0
3684,35,125,43750,25,2021,0,0
3685,50,125,62500,25,2021,0,0
3686,40,275,110000,30,2021,0,0
3687,55,495,272250,30,2021,0,0
3688,50,200,100000,30,2021,0,0
3689,45,225,101250,25,2021,0,0
3690,45,175,78750,25,2021,0,0
3691,55,200,110000,25,2021,0,0
3692,60,325,195000,30,2021,0,0
3693,55,575,316250,30,2021,0,0
3694,50,325,162500,30,2021,0,0
3695,45,250,112500,25,2021,0,0
3696,45,225,101250,25,2021,0,0
3697,55,225,123750,25,2021,0,0
3698,60,375,225000,30,2021,0,0
3699,55,600,330000,30,2021,0,0
3700,50,350,175000,30,2021,0,0
3701,45,275,123750,25,2021,0,0
3702,45,225,101250,25,2021,0,0
3703,55,250,137500,25,2021,0,0
3704,60,425,255000,30,2021,0,0
3705,55,575,316250,30,2021,0,0
3706,50,350,175000,30,2021,0,0
3707,45,275,123750,25,2021,0,0
3708,45,175,78750,25,2021,0,0
3709,55,150,82500,25,2021,0,0
3710,60,325,195000,30,2021,0,0
3711,55,450,247500,30,2021,0,0
3712,50,250,125000,30,2021,0,0
3713,45,150,67500,25,2021,0,0
3714,45,125,56250,25,2021,0,0
3715,55,125,68750,25,2021,0,0
3716,60,225,135000,30,2021,0,0
3717,60,400,240000,30,2021,0,0
3718,55,225,123750,30,2021,0,0
3719,55,125,68750,25,2021,0,0
3720,55,100,55000,25,2021,0,0
3721,65,100,65000,25,2021,0,0
3722,70,225,157500,30,2021,0,0
3723,65,375,243750,30,2021,0,0
3724,55,300,165000,30,2021,0,0
3725,55,295,162250,25,2021,0,0
3726,55,275,151250,25,2021,0,0
3727,65,250,162500,25,2021,0,0
3728,70,350,245000,30,2021,0,0
3729,65,575,373750,30,2021,0,0
3730,55,375,206250,30,2021,0,0
3731,55,350,192500,25,2021,0,0
3732,55,300,165000,25,2021,0,0
3733,65,300,195000,25,2021,0,0
3734,70,400,280000,30,2021,0,0
3735,45,525,236250,45,2021,0,0
3736,45,325,146250,45,2021,0,0
3737,35,325,113750,35,2021,0,0
3738,40,175,70000,35,2021,0,0
3739,55,225,123750,35,2021,0,0
3740,45,325,146250,40,2021,0,0
3741,45,575,258750,45,2021,0,0
3742,45,225,101250,45,2021,0,0
3743,35,275,96250,35,2021,0,0
3744,40,150,60000,35,2021,0,0
3745,55,225,123750,35,2021,0,0
3746,45,325,146250,40,2021,0,0
3747,45,545,245250,45,2021,0,0
3748,45,250,112500,45,2021,0,0
3749,35,275,96250,35,2021,0,0
3750,40,125,50000,35,2021,0,0
3751,55,175,96250,35,2021,0,0
3752,45,275,123750,40,2021,0,0
3753,45,525,236250,45,2021,0,0
3754,45,225,101250,45,2021,0,0
3755,35,225,78750,35,2021,0,0
3756,40,150,60000,35,2021,0,0
3757,55,150,82500,35,2021,0,0
3758,45,300,135000,40,2021,0,0
3759,60,570,342000,45,2021,0,0
3760,55,275,151250,45,2021,0,0
3761,50,300,150000,35,2021,0,0
3762,50,250,125000,35,2021,0,0
3763,60,275,165000,35,2021,0,0
3764,65,400,260000,40,2021,0,0
3765,60,650,390000,45,2021,0,0
3766,55,400,220000,45,2021,0,0
3767,50,325,162500,35,2021,0,0
3768,50,300,150000,35,2021,0,0
3769,60,300,180000,35,2021,0,0
3770,65,450,292500,40,2021,0,0
3771,60,675,405000,45,2021,0,0
3772,55,425,233750,45,2021,0,0
3773,50,350,175000,35,2021,0,0
3774,50,300,150000,35,2021,0,0
3775,60,325,195000,35,2021,0,0
3776,65,500,325000,40,2021,0,0
3777,60,650,390000,45,2021,0,0
3778,55,425,233750,45,2021,0,0
3779,50,350,175000,35,2021,0,0
3780,50,250,125000,35,2021,0,0
3781,60,225,135000,35,2021,0,0
3782,65,400,260000,40,2021,0,0
3783,60,525,315000,45,2021,0,0
3784,55,325,178750,45,2021,0,0
3785,50,225,112500,35,2021,0,0
3786,50,200,100000,35,2021,0,0
3787,60,200,120000,35,2021,0,0
3788,65,300,195000,40,2021,0,0
3789,65,475,308750,45,2021,0,0
3790,60,300,180000,45,2021,0,0
3791,60,200,120000,35,2021,0,0
3792,60,175,105000,35,2021,0,0
3793,70,175,122500,35,2021,0,0
3794,75,300,225000,40,2021,0,0
3795,70,450,315000,45,2021,0,0
3796,60,325,195000,45,2021,0,0
3797,60,320,192000,35,2021,0,0
3798,60,300,180000,35,2021,0,0
3799,70,275,192500,35,2021,0,0
3800,75,375,281250,40,2021,0,0
3801,70,600,420000,45,2021,0,0
3802,60,400,240000,45,2021,0,0
3803,60,375,225000,35,2021,0,0
3804,60,325,195000,35,2021,0,0
3805,70,325,227500,35,2021,0,0
3806,75,425,318750,40,2021,0,0
3807,50,525,262500,40,2021,0,0
3808,50,325,162500,40,2021,0,0
3809,40,325,130000,30,2021,0,0
3810,45,175,78750,30,2021,0,0
3811,60,225,135000,30,2021,0,0
3812,50,325,162500,35,2021,0,0
3813,50,600,300000,40,2021,0,0
3814,50,250,125000,40,2021,0,0
3815,40,300,120000,30,2021,0,0
3816,45,200,90000,30,2021,0,0
3817,60,275,165000,30,2021,0,0
3818,50,375,187500,35,2021,0,0
3819,50,570,285000,40,2021,0,0
3820,50,275,137500,40,2021,0,0
3821,40,300,120000,30,2021,0,0
3822,45,150,67500,30,2021,0,0
3823,60,200,120000,30,2021,0,0
3824,50,300,150000,35,2021,0,0
3825,50,550,275000,40,2021,0,0
3826,50,250,125000,40,2021,0,0
3827,40,250,100000,30,2021,0,0
3828,45,175,78750,30,2021,0,0
3829,60,175,105000,30,2021,0,0
3830,50,325,162500,35,2021,0,0
3831,65,595,386750,40,2021,0,0
3832,60,300,180000,40,2021,0,0
3833,55,325,178750,30,2021,0,0
3834,55,275,151250,30,2021,0,0
3835,65,300,195000,30,2021,0,0
3836,70,425,297500,35,2021,0,0
3837,65,675,438750,40,2021,0,0
3838,60,425,255000,40,2021,0,0
3839,55,350,192500,30,2021,0,0
3840,55,325,178750,30,2021,0,0
3841,65,325,211250,30,2021,0,0
3842,70,475,332500,35,2021,0,0
3843,65,700,455000,40,2021,0,0
3844,60,450,270000,40,2021,0,1
3845,55,375,206250,30,2021,0,1
3846,55,325,178750,30,2021,0,1
3847,65,350,227500,30,2021,0,1
3848,70,525,367500,35,2021,0,1
3849,65,675,438750,40,2021,0,1
3850,60,450,270000,40,2021,0,1
3851,55,375,206250,30,2021,0,1
3852,55,275,151250,30,2021,0,1
3853,65,250,162500,30,2021,0,1
3854,70,425,297500,35,2021,0,1
3855,65,550,357500,40,2021,0,1
3856,60,350,210000,40,2021,0,1
3857,55,250,137500,30,2021,0,1
3858,55,225,123750,30,2021,0,1
3859,65,225,146250,30,2021,0,1
3860,70,325,227500,35,2021,0,1
3861,70,475,332500,40,2021,0,1
3862,65,300,195000,40,2021,0,1
3863,65,200,130000,30,2021,0,1
3864,65,175,113750,30,2021,0,1
3865,75,175,131250,30,2021,0,1
3866,80,300,240000,35,2021,0,1
3867,75,450,337500,40,2021,0,1
3868,65,325,211250,40,2021,0,1
3869,65,345,224250,30,2021,0,1
3870,65,325,211250,30,2021,0,1
3871,75,300,225000,30,2021,0,1
3872,80,400,320000,35,2021,0,1
3873,75,625,468750,40,2021,0,1
3874,65,425,276250,40,2021,0,1
3875,65,400,260000,30,2021,0,1
3876,65,350,227500,30,2021,0,1
3877,75,350,262500,30,2021,0,1
3878,80,450,360000,35,2021,0,1
3879,55,500,275000,35,2021,0,1
3880,55,300,165000,35,2021,0,1
3881,45,300,135000,25,2021,0,1
3882,50,150,75000,25,2021,0,1
3883,65,200,130000,25,2021,0,1
3884,55,300,165000,30,2021,0,1
3885,55,575,316250,35,2021,0,1
3886,55,225,123750,35,2021,0,1
3887,45,275,123750,25,2021,0,1
3888,47,336,15792,61,2020,1,0
3889,47,260,12220,42,2020,1,0
3890,36,250,9000,46,2020,1,0
3891,41,247,10127,46,2020,1,0
3892,55,234,12870,40,2020,1,0
3893,46,260,11960,37,2020,1,0
3894,46,313,14398,62,2020,1,0
3895,46,261,12006,44,2020,1,0
3896,36,276,9936,47,2020,1,0
3897,44,206,9064,49,2020,1,0
3898,58,243,14094,43,2020,1,0
3899,48,290,13920,38,2020,1,0
3900,46,354,16284,63,2020,1,0
3901,48,259,12432,43,2020,1,0
3902,39,247,9633,49,2020,1,0
3903,43,216,9288,50,2020,1,0
3904,59,230,13570,42,2020,1,0
3905,45,238,10710,35,2020,1,0
3906,45,300,13500,62,2020,1,0
3907,47,234,10998,41,2020,1,0
3908,39,252,9828,50,2020,1,0
3909,41,239,9799,49,2020,1,0
3910,56,215,12040,42,2020,1,0
3911,49,238,11662,37,2020,1,0
3912,54,317,17118,64,2020,1,0
3913,50,259,12950,40,2020,1,0
3914,46,261,12006,47,2020,1,0
3915,46,230,10580,48,2020,1,0
3916,59,245,14455,45,2020,1,0
3917,59,290,17110,36,2020,1,0
3918,55,313,17215,61,2020,1,0
3919,54,270,14580,41,2020,1,0
3920,46,278,12788,48,2020,1,0
3921,47,261,12267,45,2020,1,0
3922,55,252,13860,45,2020,1,0
3923,64,305,19520,39,2020,1,0
3924,59,319,18821,60,2020,1,0
3925,53,267,14151,42,2020,1,0
3926,46,247,11362,45,2020,1,0
3927,46,243,11178,46,2020,1,0
3928,58,231,13398,43,2020,1,0
3929,61,286,17446,40,2020,1,0
3930,58,325,18850,61,2020,1,0
3931,53,308,16324,41,2020,1,0
3932,45,257,11565,46,2020,1,0
3933,47,241,11327,47,2020,1,0
3934,54,270,14580,45,2020,1,0
3935,62,290,17980,37,2020,1,0
3936,56,360,20160,62,2020,1,0
3937,50,270,13500,44,2020,1,0
3938,47,268,12596,47,2020,1,0
3939,47,252,11844,46,2020,1,0
3940,58,252,14616,40,2020,1,0
3941,59,280,16520,40,2020,1,0
3942,64,236,15104,42,2020,1,0
3943,68,290,19720,38,2020,1,0
3944,60,299,17940,60,2020,1,0
3945,53,273,14469,43,2020,1,0
3946,52,258,13416,48,2020,1,0
3947,50,252,12600,49,2020,1,0
3948,64,254,16256,42,2020,1,0
3949,66,263,17358,37,2020,1,0
3950,62,312,19344,64,2020,1,0
3951,51,300,15300,42,2020,1,0
3952,54,285,15390,47,2020,1,0
3953,54,225,12150,46,2020,1,0
3954,60,261,15660,43,2020,1,0
3955,68,290,19720,35,2020,1,0
3956,24,234,5616,47,2020,1,0
3957,34,225,7650,49,2020,1,0
3958,33,210,6930,46,2020,1,0
3959,34,175,5950,55,2020,1,0
3960,36,154,5544,43,2020,1,0
3961,34,203,6902,64,2020,1,0
3962,23,213,4899,50,2020,1,0
3963,33,255,8415,45,2020,1,0
3964,32,176,5632,45,2020,1,0
3965,34,175,5950,60,2020,1,0
3966,38,125,4750,45,2020,1,0
3967,34,196,6664,63,2020,1,0
3968,29,254,7366,45,2020,1,0
3969,39,236,9204,45,2020,1,0
3970,32,182,5824,49,2020,1,0
3971,37,174,6438,58,2020,1,0
3972,41,125,5125,40,2020,1,0
3973,39,189,7371,60,2020,1,0
3974,27,234,6318,48,2020,1,0
3975,38,225,8550,45,2020,1,0
3976,34,203,6902,46,2020,1,0
3977,36,163,5868,59,2020,1,0
3978,42,147,6174,42,2020,1,0
3979,39,232,9048,61,2020,1,0
3980,29,268,7772,48,2020,1,0
3981,38,259,9842,46,2020,1,0
3982,33,225,7425,48,2020,1,0
3983,39,189,7371,58,2020,1,0
3984,42,168,7056,40,2020,1,0
3985,37,276,10212,63,2020,1,0
3986,39,238,9282,47,2020,1,0
3987,42,238,9996,45,2020,1,0
